지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),지면온도(°C)
108,서울,2023-08-18 18:00,31,,3.2,67,995.4,31.2
108,서울,2023-08-18 19:00,30.4,,2.4,67,995.9,29.8
108,서울,2023-08-18 20:00,29.4,0,2.5,70,996.3,28.2
108,서울,2023-08-18 21:00,28.7,,0.9,72,996.9,27.4
108,서울,2023-08-18 22:00,28.1,,2.1,75,997.3,26.7
108,서울,2023-08-18 23:00,27.8,,1.9,75,997.8,26.3
108,서울,2023-08-19 0:00,27.5,,1.5,77,998.1,26.2
108,서울,2023-08-19 1:00,27.4,,2,79,998.2,26
108,서울,2023-08-19 2:00,26.9,,1.2,77,998.4,25.8
108,서울,2023-08-19 3:00,26.7,,0.5,78,998.6,26
108,서울,2023-08-19 4:00,26.7,,0.4,78,998.7,26
108,서울,2023-08-19 5:00,26.5,,0.9,79,998.9,25.7
108,서울,2023-08-19 6:00,26.5,,1.3,79,999.2,25.4
108,서울,2023-08-19 7:00,26.4,,1.3,80,999.5,25.9
108,서울,2023-08-19 8:00,27.2,,0.6,80,999.7,28.9
108,서울,2023-08-19 9:00,28.4,,2.1,77,1000,36.6
108,서울,2023-08-19 10:00,29.7,,1.9,66,1000.3,44.5
108,서울,2023-08-19 11:00,30.7,,2,63,1000.1,49
108,서울,2023-08-19 12:00,31.8,,1.5,60,999.6,51.2
108,서울,2023-08-19 13:00,32.1,,2,58,999.2,43
108,서울,2023-08-19 14:00,33,,2.3,56,998.9,45.3
108,서울,2023-08-19 15:00,33.1,,2.3,55,998.4,42.2
108,서울,2023-08-19 16:00,32.6,,3.5,57,998.4,37.7
108,서울,2023-08-19 17:00,32.5,,3.4,55,998.8,35.7
108,서울,2023-08-19 18:00,31.3,,3.5,59,998.6,31.7
108,서울,2023-08-19 19:00,29.8,,2.7,64,999,29.1
108,서울,2023-08-19 20:00,28.7,,2.5,66,999.5,27.4
108,서울,2023-08-19 21:00,28,,2.1,66,1000.2,26.4
108,서울,2023-08-19 22:00,27.2,,2.9,68,1000.7,25.8
108,서울,2023-08-19 23:00,26.8,,3,72,1001,25.5
108,서울,2023-08-20 0:00,26.6,,2,77,1001,25.3
108,서울,2023-08-20 1:00,26.3,,1.4,77,1001,24.9
108,서울,2023-08-20 2:00,26.1,,1.3,80,1000.9,24.7
108,서울,2023-08-20 3:00,25.9,,0.9,81,1000.8,24.9
108,서울,2023-08-20 4:00,25.7,,0.4,80,1000.8,24.5
108,서울,2023-08-20 5:00,25.6,,0.7,81,1000.8,24.5
108,서울,2023-08-20 6:00,25.6,,1.1,81,1001.2,24.8
108,서울,2023-08-20 7:00,25.7,,0.5,82,1001.6,25.9
108,서울,2023-08-20 8:00,26.6,,1.7,81,1002,28.6
108,서울,2023-08-20 9:00,27.3,,1.2,78,1001.9,30
108,서울,2023-08-20 10:00,27.8,0,0.5,76,1001.6,30.6
108,서울,2023-08-20 11:00,28.4,0,1.9,73,1001.5,34.3
108,서울,2023-08-20 12:00,29.9,0,2,66,1001.6,39.4
108,서울,2023-08-20 13:00,30.7,,1.8,65,1001.4,43.4
108,서울,2023-08-20 14:00,31.6,,1.8,59,1000.9,45.6
108,서울,2023-08-20 15:00,31.4,,2.7,62,1000.6,43
108,서울,2023-08-20 16:00,31.1,,2.4,59,999.9,37.9
108,서울,2023-08-20 17:00,31.4,,2.4,59,999.7,34.8
108,서울,2023-08-20 18:00,30.7,,2.3,65,999.5,31.4
108,서울,2023-08-20 19:00,29.9,,0.9,67,999.9,29.4
108,서울,2023-08-20 20:00,28.7,,2.6,68,999.9,27.7
108,서울,2023-08-20 21:00,28.2,,1.7,67,1000.5,27.1
108,서울,2023-08-20 22:00,28,,1.2,68,1000.6,26.7
108,서울,2023-08-20 23:00,27.6,,1.5,71,1000.5,26
108,서울,2023-08-21 0:00,27.1,,1.4,74,1000.6,25.4
108,서울,2023-08-21 1:00,26.8,,1,76,999.9,25.2
108,서울,2023-08-21 2:00,26.6,,1.3,76,999.6,25.3
108,서울,2023-08-21 3:00,26.4,,1.4,78,999.6,25.3
108,서울,2023-08-21 4:00,26.3,0,1.4,79,999.4,25.4
108,서울,2023-08-21 5:00,26.2,0,1.5,81,999.2,25.4
108,서울,2023-08-21 6:00,26.1,0,2.3,83,999,25
108,서울,2023-08-21 7:00,26.3,,2.1,83,999.1,26.4
108,서울,2023-08-21 8:00,27.4,,1.6,80,998.9,30.9
108,서울,2023-08-21 9:00,28.8,,1.7,73,998.4,34.9
108,서울,2023-08-21 10:00,30.2,,2.1,71,998.5,46.1
108,서울,2023-08-21 11:00,31.1,,2.8,65,997.8,49
108,서울,2023-08-21 12:00,32.3,,2.8,58,997.4,51
108,서울,2023-08-21 13:00,32.7,,3.1,56,997,45.6
108,서울,2023-08-21 14:00,33.5,,2.1,60,996.3,51.6
108,서울,2023-08-21 15:00,33,,3.9,58,995.8,42.5
108,서울,2023-08-21 16:00,31.5,0,2.8,64,995.9,34.9
108,서울,2023-08-21 17:00,31.4,,3.6,62,995.4,32.6
108,서울,2023-08-21 18:00,31.3,,2.8,63,995.1,31.7
108,서울,2023-08-21 19:00,30.7,,2.8,66,995.2,29.8
108,서울,2023-08-21 20:00,29.9,,2.3,71,995.6,28.5
108,서울,2023-08-21 21:00,29.7,,2.8,70,995.9,27.7
108,서울,2023-08-21 22:00,29.4,,2.2,70,996.1,27.5
108,서울,2023-08-21 23:00,29.1,,3.2,72,996,27
108,서울,2023-08-22 0:00,28.7,,1.6,75,995.9,26.5
108,서울,2023-08-22 1:00,28.4,,2.6,76,995.3,26.3
108,서울,2023-08-22 2:00,28.5,,2.9,76,995.1,26.9
108,서울,2023-08-22 3:00,28.4,,1.3,75,994.8,27
108,서울,2023-08-22 4:00,28.2,,3,75,994.5,26.8
108,서울,2023-08-22 5:00,27.7,0,1.6,77,994.3,26.3
108,서울,2023-08-22 6:00,27.4,,2.7,76,994.4,26
108,서울,2023-08-22 7:00,27.6,,3.1,74,994,27.6
108,서울,2023-08-22 8:00,28,,3.8,72,994.5,28
108,서울,2023-08-22 9:00,27.9,0.3,2.5,75,994.1,28.1
108,서울,2023-08-22 10:00,28.2,0,3.8,74,994.1,28.3
108,서울,2023-08-22 11:00,28,0.3,1.7,79,994.2,29.4
108,서울,2023-08-22 12:00,29.6,0,4.1,72,993.5,41
108,서울,2023-08-22 13:00,31,,4.5,67,993.2,49.8
108,서울,2023-08-22 14:00,32.1,,4.5,62,992.6,43.5
108,서울,2023-08-22 15:00,29.1,0,6.9,69,992.7,30.9
108,서울,2023-08-22 16:00,28.6,0.3,1,82,992.7,31.4
108,서울,2023-08-22 17:00,28.7,0.4,1.4,84,992.4,29.8
108,서울,2023-08-22 18:00,26.4,27.6,1.3,91,992.7,26.2
108,서울,2023-08-22 19:00,26.6,5.6,1,90,993.4,26.7
108,서울,2023-08-22 20:00,26.3,,2.3,92,993.1,26.4
108,서울,2023-08-22 21:00,26.2,0.5,2.3,93,993.5,26.2
108,서울,2023-08-22 22:00,26.2,5.5,1.6,95,994.4,25.9
108,서울,2023-08-22 23:00,25.9,2.1,0.9,92,994.3,25.9
108,서울,2023-08-23 0:00,26,,1.8,91,994.3,25.9
108,서울,2023-08-23 1:00,25.9,0,1.6,90,994.4,25.9
108,서울,2023-08-23 2:00,25.8,0,0.8,89,993.7,25.7
108,서울,2023-08-23 3:00,25.9,0,1.1,90,994,25.8
108,서울,2023-08-23 4:00,25.9,0,1.9,89,993.8,25.6
108,서울,2023-08-23 5:00,25.7,0,1.1,87,994,25.5
108,서울,2023-08-23 6:00,25.8,0,2.2,87,994.3,25.5
108,서울,2023-08-23 7:00,25.7,0.1,2.8,90,994.4,25.7
108,서울,2023-08-23 8:00,26.3,0,1.8,88,994.7,27.2
108,서울,2023-08-23 9:00,26.8,0,2.3,84,994.7,28
108,서울,2023-08-23 10:00,27.2,0,2.9,82,994.7,28.6
108,서울,2023-08-23 11:00,25.8,1.9,3.6,91,995,27.2
108,서울,2023-08-23 12:00,25.3,5.2,3.3,94,994.8,25.7
108,서울,2023-08-23 13:00,24.2,13.3,3.1,93,995.2,25.2
108,서울,2023-08-23 14:00,24.3,5.4,1.2,95,995.2,25.3
108,서울,2023-08-23 15:00,24.3,9.1,1.6,94,995.2,25.2
108,서울,2023-08-23 16:00,24.1,3.3,2.5,96,995,24.7
108,서울,2023-08-23 17:00,24.1,1.9,2.2,94,994.9,25.4
108,서울,2023-08-23 18:00,23.7,0.1,3.2,94,995.2,24.9
108,서울,2023-08-23 19:00,23.7,0.2,2.7,94,995.1,24.5
108,서울,2023-08-23 20:00,23.7,0.5,2.4,94,996,24.3
108,서울,2023-08-23 21:00,23.7,0.1,2.8,94,996.5,24.1
108,서울,2023-08-23 22:00,23.5,0.7,3.1,95,996.8,23.9
108,서울,2023-08-23 23:00,23.3,0,2.7,93,996.8,23.8
108,서울,2023-08-24 0:00,23.2,0,3.5,93,996.8,23.5
108,서울,2023-08-24 1:00,23.1,,3.3,91,996.6,23.5
108,서울,2023-08-24 2:00,23.1,,2.6,91,996.1,23.4
108,서울,2023-08-24 3:00,23,,2.7,90,995.7,23.4
108,서울,2023-08-24 4:00,22.6,2.3,2.4,94,995.8,23
108,서울,2023-08-24 5:00,22.4,2.2,2.1,95,996,23.1
108,서울,2023-08-24 6:00,22.4,0.1,2.5,95,996.3,23.1
108,서울,2023-08-24 7:00,22.4,0.6,2.8,95,996.3,23.5
108,서울,2023-08-24 8:00,22.9,0,3.7,94,996.3,25.7
108,서울,2023-08-24 9:00,24.4,,2.9,90,996.7,30.1
108,서울,2023-08-24 10:00,25.1,,3.1,85,996.8,30.8
108,서울,2023-08-24 11:00,25.6,,2.8,81,996.9,30
108,서울,2023-08-24 12:00,25.3,,3.3,82,996.6,27.7
108,서울,2023-08-24 13:00,25.9,,3.7,82,996.4,29.3
108,서울,2023-08-24 14:00,27.4,,3.5,77,995.9,33.3
108,서울,2023-08-24 15:00,27.2,0,3.8,77,995.3,30.5
108,서울,2023-08-24 16:00,27.5,0,3.2,77,995.2,30.8
108,서울,2023-08-24 17:00,27.3,,2.8,78,995.1,29.3
108,서울,2023-08-24 18:00,27.1,,2.4,78,995.2,28
108,서울,2023-08-24 19:00,26.7,,3.1,79,995.3,26.8
108,서울,2023-08-24 20:00,26.3,,2.4,81,995.6,25.8
108,서울,2023-08-24 21:00,26,,2.1,81,996,25.5
108,서울,2023-08-24 22:00,25.8,,2.7,82,995.9,25.1
108,서울,2023-08-24 23:00,25.5,,2.2,83,995.6,24.8
108,서울,2023-08-25 0:00,25.3,,1.4,85,995.8,25.1
108,서울,2023-08-25 1:00,25.2,,0.6,85,995.4,24.8
108,서울,2023-08-25 2:00,25.3,,0.8,86,995.4,25.1
108,서울,2023-08-25 3:00,24.8,,1.5,89,995.3,24.5
108,서울,2023-08-25 4:00,24.5,0,2.7,90,995.4,24.4
108,서울,2023-08-25 5:00,24.2,,1.6,88,995.6,24.4
108,서울,2023-08-25 6:00,24,,2.2,88,996.2,24.2
108,서울,2023-08-25 7:00,24.2,,2,89,996.8,24.6
108,서울,2023-08-25 8:00,24.9,,2.1,88,997.2,26.5
108,서울,2023-08-25 9:00,25.8,,2.6,83,997.4,30
108,서울,2023-08-25 10:00,26.8,,2.8,77,997.5,30.9
108,서울,2023-08-25 11:00,27.6,,3.9,71,997.5,32.4
108,서울,2023-08-25 12:00,28.3,,4.5,69,997.1,34.2
108,서울,2023-08-25 13:00,28.9,,3.7,66,997,39.1
108,서울,2023-08-25 14:00,29.5,,4,65,996.9,39.2
108,서울,2023-08-25 15:00,29.7,,3.3,65,996.7,38.3
108,서울,2023-08-25 16:00,29.8,,3.2,63,996.7,36.3
108,서울,2023-08-25 17:00,29.4,,3.6,64,996.9,31.2
108,서울,2023-08-25 18:00,28.6,,3.6,65,997.1,28
108,서울,2023-08-25 19:00,27.2,,3.3,70,997.5,25.8
108,서울,2023-08-25 20:00,26.4,,2.7,76,998.2,24.9
108,서울,2023-08-25 21:00,25.7,,2.7,81,998.7,24.3
108,서울,2023-08-25 22:00,25.5,,1.9,81,999.1,24.1
108,서울,2023-08-25 23:00,25.1,,1.5,83,999,23.8
108,서울,2023-08-26 0:00,24.9,,1.1,83,999.2,23.6
108,서울,2023-08-26 1:00,24.7,,0.7,85,999.2,23.3
108,서울,2023-08-26 2:00,24.7,,1.2,87,999.3,23.9
108,서울,2023-08-26 3:00,24.7,,2,88,999.5,23.8
108,서울,2023-08-26 4:00,24.4,,1.9,86,999.8,23.6
108,서울,2023-08-26 5:00,24.1,,1.3,87,999.8,22.9
108,서울,2023-08-26 6:00,23.6,,0.8,89,1000.1,22.4
108,서울,2023-08-26 7:00,23.4,,1.2,87,1000.3,23.1
108,서울,2023-08-26 8:00,24.3,,2.1,83,1000.4,26.3
108,서울,2023-08-26 9:00,25.6,,1.6,78,1000.2,30.8
108,서울,2023-08-26 10:00,26.6,,1.8,69,1000.2,32.1
108,서울,2023-08-26 11:00,27.4,,1.8,67,999.7,33.5
108,서울,2023-08-26 12:00,27.7,,1.4,63,999.6,32.2
108,서울,2023-08-26 13:00,28.8,,1.5,53,998.9,38.2
108,서울,2023-08-26 14:00,29.8,,2.3,53,998.4,37.2
108,서울,2023-08-26 15:00,30,,3,51,998.2,37.7
108,서울,2023-08-26 16:00,30.2,,3.6,59,998.3,36.3
108,서울,2023-08-26 17:00,29.3,,2.8,60,998.2,31
108,서울,2023-08-26 18:00,28.7,,2.1,62,998.2,29.2
108,서울,2023-08-26 19:00,27.7,,0.9,65,998.4,26.7
108,서울,2023-08-26 20:00,26.9,,0.9,68,998.4,25.6
108,서울,2023-08-26 21:00,26.1,,2,70,999.2,24.7
108,서울,2023-08-26 22:00,25.8,,3,71,999.2,24.1
108,서울,2023-08-26 23:00,25.3,,1.9,73,998.9,23.6
108,서울,2023-08-27 0:00,24.8,,0.7,77,999.2,23.2
108,서울,2023-08-27 1:00,24.2,,0.6,78,999,22.8
108,서울,2023-08-27 2:00,23.8,,0.5,79,998.7,22.7
108,서울,2023-08-27 3:00,23.5,,1,80,998.6,22.5
108,서울,2023-08-27 4:00,23.2,,1.6,82,998.7,22.2
108,서울,2023-08-27 5:00,22.8,,2,84,998.7,22
108,서울,2023-08-27 6:00,22.8,,2.2,86,998.8,22
108,서울,2023-08-27 7:00,23.1,,2,84,998.9,23.1
108,서울,2023-08-27 8:00,24.6,,2,81,999.3,26.8
108,서울,2023-08-27 9:00,25.6,,1.2,77,999.4,28.5
108,서울,2023-08-27 10:00,26.1,,2.4,75,999.3,29.6
108,서울,2023-08-27 11:00,27.1,,2.1,72,998.8,31.9
108,서울,2023-08-27 12:00,27.6,,2.4,69,998.2,31.4
108,서울,2023-08-27 13:00,28.4,,2,68,997.9,33
108,서울,2023-08-27 14:00,28.7,,2,67,997.7,32.2
108,서울,2023-08-27 15:00,29.1,,2.5,66,997.4,32
108,서울,2023-08-27 16:00,29.1,,1.9,66,997.5,32
108,서울,2023-08-27 17:00,28.9,,2.5,65,997.4,30
108,서울,2023-08-27 18:00,28,,2.3,68,997.6,27.6
108,서울,2023-08-27 19:00,27.5,0,1.8,68,997.8,26.2
108,서울,2023-08-27 20:00,26.9,0,1.9,74,998.3,25.5
108,서울,2023-08-27 21:00,26.7,0,2.2,76,998.6,25.1
108,서울,2023-08-27 22:00,26.2,0,2.5,76,998.8,24.7
108,서울,2023-08-27 23:00,25.9,0,2,73,998.6,24.3
108,서울,2023-08-28 0:00,25.6,0,2.8,78,998.5,24.2
108,서울,2023-08-28 1:00,24.2,0.2,2.8,79,998.4,23.3
108,서울,2023-08-28 2:00,23.6,0.1,1.6,84,998.7,23.4
108,서울,2023-08-28 3:00,23.2,0.1,1.2,85,998.9,23.2
108,서울,2023-08-28 4:00,22.6,0.2,2.7,86,998.4,22.6
108,서울,2023-08-28 5:00,22.4,0,2.7,87,998.5,22.5
108,서울,2023-08-28 6:00,22.3,0,2.3,84,998.6,22.2
108,서울,2023-08-28 7:00,21.7,0.8,2.3,89,999.2,22.2
108,서울,2023-08-28 8:00,21.2,2.5,3.3,94,999.1,22.2
108,서울,2023-08-28 9:00,20.8,2.2,4.3,94,999,22.1
108,서울,2023-08-28 10:00,20.8,1.7,4.1,94,999.4,22.5
108,서울,2023-08-28 11:00,20.9,1.6,3.9,93,999.1,23.1
108,서울,2023-08-28 12:00,21.3,0.4,4,92,998.1,24
108,서울,2023-08-28 13:00,21.9,0,2.8,91,997.5,24.5
108,서울,2023-08-28 14:00,22.2,0.5,4,92,996.9,24.3
108,서울,2023-08-28 15:00,22.8,0,4.8,91,996,24.6
108,서울,2023-08-28 16:00,23.3,0,4.2,88,995.8,24.7
108,서울,2023-08-28 17:00,23.5,,3.9,86,995.3,23.9
108,서울,2023-08-28 18:00,23.5,0.1,3.9,87,995,23.3
108,서울,2023-08-28 19:00,23.5,0,4.9,86,995,22.7
108,서울,2023-08-28 20:00,23.6,0,4.1,85,995.5,22.6
108,서울,2023-08-28 21:00,23.7,0,3.8,84,995.4,22.5
108,서울,2023-08-28 22:00,23.8,0,4,84,995.5,22.6
108,서울,2023-08-28 23:00,23.9,0,3,83,995.6,22.7
108,서울,2023-08-29 0:00,24,0,2.9,83,995,22.7
108,서울,2023-08-29 1:00,24.1,0,1.7,83,994.3,23
108,서울,2023-08-29 2:00,24.9,0,1.6,82,994.4,23.2
108,서울,2023-08-29 3:00,24.5,1.3,2,88,994.2,23.3
108,서울,2023-08-29 4:00,24.5,0,1.5,88,994.1,23.4
108,서울,2023-08-29 5:00,24.7,0,1.9,85,993.7,23.5
108,서울,2023-08-29 6:00,25,0,2.4,82,993.5,23.5
108,서울,2023-08-29 7:00,25,0.1,2.2,85,993.9,23.5
108,서울,2023-08-29 8:00,24.5,1.3,3,89,994.1,23.8
108,서울,2023-08-29 9:00,24.7,0,3.4,89,993.9,24.8
108,서울,2023-08-29 10:00,25.1,0,2,89,993.9,24.9
108,서울,2023-08-29 11:00,25.4,3.1,1.2,91,993.5,24.8
108,서울,2023-08-29 12:00,24.8,27,3.1,96,993.5,24.6
108,서울,2023-08-29 13:00,24.5,18,2.7,97,993.5,24.2
108,서울,2023-08-29 14:00,24.3,3.5,2.5,95,994,25
108,서울,2023-08-29 15:00,23.9,0.2,3.1,91,994.1,26.3
108,서울,2023-08-29 16:00,23.7,0,2.7,89,994.8,26
108,서울,2023-08-29 17:00,23.4,0.1,2.9,89,995.4,24.6
108,서울,2023-08-29 18:00,23.1,0,1.7,89,995.9,23.9
108,서울,2023-08-29 19:00,22.7,0.1,2.5,90,996.2,23.1
108,서울,2023-08-29 20:00,22.6,0.1,1.8,91,997,22.9
108,서울,2023-08-29 21:00,22.5,,1.4,90,997.8,22.7
108,서울,2023-08-29 22:00,22.6,,1.1,91,998,22.7
108,서울,2023-08-29 23:00,22.6,,1.6,91,998.3,22.5
108,서울,2023-08-30 0:00,22.6,,1.5,92,998.4,22.5
108,서울,2023-08-30 1:00,22.6,,1.4,91,998.5,22.5
108,서울,2023-08-30 2:00,22.5,,1.1,92,998.4,22.5
108,서울,2023-08-30 3:00,22.4,,1.9,92,998.5,22.4
108,서울,2023-08-30 4:00,22.4,,1.3,92,998.5,22.3
108,서울,2023-08-30 5:00,22.3,,0.4,92,998.6,22.4
108,서울,2023-08-30 6:00,22.3,0,0.2,92,998.9,22.5
108,서울,2023-08-30 7:00,22.4,,1,92,999.2,22.8
108,서울,2023-08-30 8:00,22.5,0.2,1.3,92,999.2,23
108,서울,2023-08-30 9:00,22.6,0.1,0.9,92,999.4,23.2
108,서울,2023-08-30 10:00,22.9,0,0.4,91,999.6,24.1
108,서울,2023-08-30 11:00,23.7,0,1.9,88,999.6,26.9
108,서울,2023-08-30 12:00,24.2,,1.1,79,999.1,27.2
108,서울,2023-08-30 13:00,24.5,0,1.8,78,998.6,27
108,서울,2023-08-30 14:00,24.2,0.2,1.1,83,998.2,26.2
108,서울,2023-08-30 15:00,24.1,0,0.4,83,998.1,25.6
108,서울,2023-08-30 16:00,24.2,0,0.9,82,998.4,25.4
108,서울,2023-08-30 17:00,23.4,1.9,0.7,87,998.6,24.4
108,서울,2023-08-30 18:00,23.1,0.9,0.9,86,998.6,23.8
108,서울,2023-08-30 19:00,22.8,0.2,0.3,89,998.5,23.1
108,서울,2023-08-30 20:00,22.6,0,0.5,92,999.1,23
108,서울,2023-08-30 21:00,22.3,,1.7,91,999.7,22.8
108,서울,2023-08-30 22:00,22.2,0,1,90,999.8,22.6
108,서울,2023-08-30 23:00,21.9,0,2.1,91,999.8,22.4
108,서울,2023-08-31 0:00,21.5,,1.6,89,999.9,21.9
108,서울,2023-08-31 1:00,21.4,,0.9,89,999.8,21.7
108,서울,2023-08-31 2:00,21.3,,0.6,90,999.6,21.7
108,서울,2023-08-31 3:00,21.2,,0.4,92,999.8,21.6
108,서울,2023-08-31 4:00,21.2,,1.4,91,999.7,21.7
108,서울,2023-08-31 5:00,21.1,,0.6,91,999.7,21.4
108,서울,2023-08-31 6:00,21,,0.1,93,999.8,21.4
108,서울,2023-08-31 7:00,21.1,,0.8,93,1000.4,21.7
108,서울,2023-08-31 8:00,21.2,,0.9,92,1000.6,22.1
108,서울,2023-08-31 9:00,21.6,,0.4,89,1000.9,23.3
108,서울,2023-08-31 10:00,22.1,,0.6,86,1000.9,24.7
108,서울,2023-08-31 11:00,24.6,,1.1,77,1000.9,31.8
108,서울,2023-08-31 12:00,25.7,,1.1,72,1000.8,33.9
108,서울,2023-08-31 13:00,26.5,,0.9,70,1000.4,35.7
108,서울,2023-08-31 14:00,27.8,,1.5,60,1000,38.7
108,서울,2023-08-31 15:00,28.3,,2.4,53,999.7,37.3
108,서울,2023-08-31 16:00,28.8,,2.2,51,999.7,34
108,서울,2023-08-31 17:00,28.1,,2.9,54,999.8,28.6
108,서울,2023-08-31 18:00,27.4,,2.2,57,999.9,26
108,서울,2023-08-31 19:00,25.7,,3.1,61,999.9,23.6
108,서울,2023-08-31 20:00,24.5,,2.7,72,1000.6,22.5
108,서울,2023-08-31 21:00,23.8,,1.1,75,1001.1,21.8
108,서울,2023-08-31 22:00,23.2,,1.2,79,1001.5,21.4
108,서울,2023-08-31 23:00,22.7,,1.6,81,1001.6,21.1
108,서울,2023-09-01 0:00,22.3,,0.2,84,1001.5,20.7
108,서울,2023-09-01 1:00,21.7,,0.6,82,1001.5,20.1
108,서울,2023-09-01 2:00,21.3,,0.7,85,1001.4,19.9
108,서울,2023-09-01 3:00,20.9,,0.7,88,1001.3,19.4
108,서울,2023-09-01 4:00,20.6,,0.5,89,1001.5,19.3
108,서울,2023-09-01 5:00,20.2,,1.3,91,1001.7,19.1
108,서울,2023-09-01 6:00,19.9,,1,92,1001.9,18.8
108,서울,2023-09-01 7:00,19.7,,1.8,92,1002.2,19.5
108,서울,2023-09-01 8:00,21.1,,1.6,90,1002.3,24.2
108,서울,2023-09-01 9:00,22.9,,2,79,1002.5,29.3
108,서울,2023-09-01 10:00,24.6,,2,63,1002.9,32.9
108,서울,2023-09-01 11:00,26.1,,2.5,59,1002.6,35.6
108,서울,2023-09-01 12:00,27.4,,3.6,55,1002.3,37.4
108,서울,2023-09-01 13:00,28,,2.7,48,1001.9,37.9
108,서울,2023-09-01 14:00,28.9,,2.3,43,1001.4,37.7
108,서울,2023-09-01 15:00,29.3,,2.9,48,1001,36.3
108,서울,2023-09-01 16:00,29.5,,3,47,1000.6,33.5
108,서울,2023-09-01 17:00,28.9,,2.7,50,1000.8,28.5
108,서울,2023-09-01 18:00,27.9,,3.2,54,1000.9,26.4
108,서울,2023-09-01 19:00,26.6,,2.6,59,1001.2,24.3
108,서울,2023-09-01 20:00,25.5,,3.1,66,1001.6,22.9
108,서울,2023-09-01 21:00,24.6,,3.2,71,1002.3,22.1
108,서울,2023-09-01 22:00,23.9,,1.7,73,1002.4,21.6
108,서울,2023-09-01 23:00,23.5,,1.9,75,1002.3,21.3
108,서울,2023-09-02 0:00,22.9,,0.6,78,1002.1,20.7
108,서울,2023-09-02 1:00,22.4,,0.8,77,1002.2,20.2
108,서울,2023-09-02 2:00,21.7,,0.9,80,1002.4,19.8
108,서울,2023-09-02 3:00,21.4,,0.9,81,1002.3,19.7
108,서울,2023-09-02 4:00,20.9,,0.6,83,1002,19.6
108,서울,2023-09-02 5:00,20.4,,0.7,83,1001.9,18.8
108,서울,2023-09-02 6:00,19.9,,1.4,85,1002.1,18.5
108,서울,2023-09-02 7:00,19.7,,1.6,88,1002.5,19.2
108,서울,2023-09-02 8:00,21.5,,1.6,85,1002.1,24.5
108,서울,2023-09-02 9:00,23.7,,1.7,75,1002.4,29
108,서울,2023-09-02 10:00,25.1,,1,69,1002.5,31.1
108,서울,2023-09-02 11:00,26.6,,1.5,58,1002.1,36.8
108,서울,2023-09-02 12:00,28.1,,1.9,54,1001.8,39.8
108,서울,2023-09-02 13:00,29,,2.6,49,1001.3,42.1
108,서울,2023-09-02 14:00,30,,3.2,48,1000.8,40.2
108,서울,2023-09-02 15:00,30.2,,3.3,45,1000.1,40.6
108,서울,2023-09-02 16:00,30.7,,2.2,40,1000.1,35.8
108,서울,2023-09-02 17:00,29.8,,2.9,44,1000.2,31.1
108,서울,2023-09-02 18:00,29.3,,2.5,45,1000.2,27.7
108,서울,2023-09-02 19:00,27.4,,2.2,50,1000.2,24.8
108,서울,2023-09-02 20:00,26.5,,1.4,55,1000.8,23.7
108,서울,2023-09-02 21:00,25.9,,1.2,58,1001.4,23
108,서울,2023-09-02 22:00,25.1,,1.4,63,1001.5,22.4
108,서울,2023-09-02 23:00,24.4,,1.5,66,1001.7,21.9
108,서울,2023-09-03 0:00,24.3,,2.4,68,1001.7,21.9
108,서울,2023-09-03 1:00,24.2,,2,69,1001.8,22.3
108,서울,2023-09-03 2:00,24.2,,1.9,71,1001.9,22.6
108,서울,2023-09-03 3:00,24.3,,2,72,1002,22.9
108,서울,2023-09-03 4:00,24,0,2.4,78,1002,22.9
108,서울,2023-09-03 5:00,23.7,0,2.4,81,1002,22.9
108,서울,2023-09-03 6:00,23.5,,2.2,84,1002.1,22.9
108,서울,2023-09-03 7:00,23.3,,2.2,84,1002.4,23.2
108,서울,2023-09-03 8:00,23.1,0.1,2.3,88,1002.7,23.8
108,서울,2023-09-03 9:00,23.2,0,2.3,88,1003.1,24.5
108,서울,2023-09-03 10:00,23.8,0,2.5,86,1003.1,26.2
108,서울,2023-09-03 11:00,24.7,,2.8,82,1003.1,29.1
108,서울,2023-09-03 12:00,26.6,,2.5,77,1002.7,35
108,서울,2023-09-03 13:00,28,,2.9,73,1002,39
108,서울,2023-09-03 14:00,28.6,,2.6,71,1001.5,36.4
108,서울,2023-09-03 15:00,28.6,,2.8,71,1001.7,32.8
108,서울,2023-09-03 16:00,28.1,,2.6,72,1001.3,30.1
108,서울,2023-09-03 17:00,28,,2.7,73,1001,29.3
108,서울,2023-09-03 18:00,27.8,,1.9,72,1001.4,27.9
108,서울,2023-09-03 19:00,27.2,,1.7,77,1001.5,26.5
108,서울,2023-09-03 20:00,26.8,,1.7,77,1001.6,25.5
108,서울,2023-09-03 21:00,26.4,,2.7,78,1001.6,25
108,서울,2023-09-03 22:00,26.1,,1.7,78,1001.8,24.4
108,서울,2023-09-03 23:00,25.9,,1.7,80,1002.1,24.8
108,서울,2023-09-04 0:00,25.9,,2.2,80,1002.2,24.5
108,서울,2023-09-04 1:00,25.7,0,1.3,80,1002.2,24.6
108,서울,2023-09-04 2:00,25.4,0.1,1.9,85,1002.1,24.5
108,서울,2023-09-04 3:00,25.1,,2.1,85,1001.9,24.2
108,서울,2023-09-04 4:00,25,0,1.8,85,1002,24.1
108,서울,2023-09-04 5:00,24.7,0.1,1.4,88,1002.1,24
